"study_ID" "fruit_set_z" "Visitation_rate_z" "species_richness_z" "species_evenness_z" "trait_richness_z" "trait_evenness_z" "trait_dispersion_z" "CWM_sociality_z" "CWM_body_size_z" "CWM_mouthpart_length_z" "flowering_length" "pollinator_dependence" "flower_diameter" "nectar_accessibility"
"25" "Almond" 0.350460429961942 0.8804371403332 0.605484661905028 -0.0525284981808403 0.715467250429521 0.362535173484298 0.505463838573659 -0.120421311515716 0.346279121412392 0.400834051957421 "medium" 75 "medium" "open"
"26" "Almond" 1.30196894220027 1.55399044618896 1.44440919346019 0.660601596738604 1.20691566775623 0.0625017976843249 0.972980812908235 -0.858960684242024 0.458522518466426 -0.386224444002822 "medium" 75 "medium" "open"
"27" "Almond" 2.14483222065107 0.663161880379728 0.605484661905028 0.968897472412677 1.36571915482832 -0.279027265142484 0.880081793543532 -1.25417665151694 1.03001835468315 -0.802357130992272 "medium" 75 "medium" "open"
"28" "Almond" 0.947025020473884 -0.575307101355063 0.437699755593996 0.827412263739844 1.12064817913366 0.971106506601171 0.769441740101233 -0.56955694549644 0.755869057477188 -0.311562558920586 "medium" 75 "medium" "open"
"29" "Almond" NA 0.185156308482089 0.269914849282964 0.125230613422986 0.378151410554046 0.0973751526534721 0.223339845511686 0.263262786845517 -1.40935675666623 -0.96875533314676 "medium" 75 "medium" "open"
"30" "Almond" -1.19790685890986 -0.901219991285272 -1.07236440120529 -1.57862814550438 -1.13368031406257 -2.74341141938927 -1.31618209268991 1.07050794021806 0.64048085015734 0.967911436360333 "medium" 75 "medium" "open"
"31" "Almond" -0.877493301978919 1.81472075813313 0.941054474527091 0.518667591729339 0.704721582845988 7.87139168582153e-05 0.765009492241545 -0.703266810607863 -1.30803345207133 0.0233268583854957 "medium" 75 "medium" "open"
"32" "Annato" -0.246858077896858 -0.400242644850947 0.267261241912424 0.24877907980952 -1.14068069903502 -0.533589526432865 0.232731465787707 0.614859030239308 -0.90647932278912 -0.808010758276992 "long" 50 "big" "open"
"33" "Annato" 0 0.0848999549683828 0.801783725737273 -1.20852051435069 0.98442306873866 0.245681089371136 -0.199320497515167 0.739560537856724 -0.762807651628274 -0.161538374909333 "long" 50 "big" "open"
"34" "Annato" -0.219429402574985 -1.00667089462511 -0.267261241912424 0.586951836947564 0.609404756027398 1.433579331356 -0.256722044955935 -1.07850146844188 0.921496505996166 1.40811593356683 "long" 50 "big" "open"
"35" "Annato" -1.34400509077178 -0.982413764634143 -1.87082869338697 -0.902203621252068 -0.296889495434681 -1.33747990588104 1.83168567133191 -1.26813376090116 1.06235468105185 0.062907128822111 "long" 50 "big" "open"
"36" "Annato" 1.75543522059988 1.46755636445347 0.801783725737273 -0.230345383308256 0.98442306873866 0.725398538019649 -0.494595324868384 1.13306307693117 -1.04305609642883 -1.3015790383412 "long" 50 "big" "open"
"37" "Annato" 0.0548573506437462 0.836870984688344 0.267261241912424 1.50533860215394 -1.14068069903502 -0.533589526432865 -1.11377926978013 -0.140847415684167 0.728491883798209 0.800105109138587 "long" 50 "big" "open"
"38" "Apple" -0.789969323378466 2.15864257943419 1.5 -1.20093864008613 -0.310165068724758 -0.820212176206478 -0.471112439060671 -0.806994717999616 -0.988453739545815 -0.448676992886222 "medium" 75 "medium" "open"
"39" "Apple" 0.522487159486298 -0.534709629768103 0 0.368486862891869 0.319227627390046 0.743232178135562 -0.0620020892811976 -0.738477508920084 -1.22771539389868 -1.07078366921655 "medium" 75 "medium" "open"
"40" "Apple" -0.348239537474378 -0.613925871215229 0.5 1.50811484962738 0.437255452053789 0.647494704274976 1.15992233534684 0.88703415277473 1.37951645743831 0.999863697540532 "medium" 75 "medium" "open"
"41" "Apple" 1.01152921361879 -0.851574595556608 0 -1.472350154353 0.248364634170713 -0.746979147718909 -0.884966910672315 -0.569819773107035 0.409666538935795 -0.987759237256377 "medium" 75 "medium" "open"
"42" "Apple" -0.846159198477885 0.178236543256034 0 0.779251228226488 1.76154627516359 1.50026193514773 1.01127541992636 0.0204823186827646 0.058472040246787 0.609121961201204 "medium" 75 "medium" "open"
"43" "Apple" 1.79568285214157 -0.534709629768103 -2 -0.265839478700695 -1.7968188331964 0.0617877021388433 -1.71579389536495 -1.17698763518931 -1.09216046227183 -0.777145790498073 "medium" 75 "medium" "open"
"44" "Apple" -0.910439891065365 0.653533991938792 -0.5 -0.220103177387434 -0.329705043428487 -1.58248465546416 0.152993067264542 1.67332816911655 1.03180307218477 1.64338266716636 "medium" 75 "medium" "open"
"45" "Apple" -0.434891274850565 -0.455493388320976 0.5 0.503378509781519 -0.329705043428487 0.196899459692439 0.80968451184139 0.711434994642002 0.428871486910661 0.0319973639491282 "medium" 75 "medium" "open"
"46" "Black_cardamom" -0.233257507772707 -0.835776263209395 -0.952661023244934 NA -1.05007434871633 NA -1.00051928093079 0.585526079326764 0.872662405749788 0.872662405792027 "short" 95 "big" "narrow"
"47" "Black_cardamom" 0.86441528326402 0.746707723766748 0.158776837207489 -0.592289028129889 0.557851997755549 NA 0.536046253733582 0.585526079326764 -1.11861875679729 -1.11861875746125 "short" 95 "big" "narrow"
"48" "Black_cardamom" 0.192030732238385 0.802181473377097 1.27021469765991 0.772311084106234 1.01725952531894 -0.707106781186547 0.853027233073393 -1.47577727368018 -1.11177225109256 -1.11177225119981 "short" 95 "big" "narrow"
"49" "Black_cardamom" 1.21736106102713 1.54408994144833 1.27021469765991 0.919078989355333 1.01725952531894 0.707106781186547 1.39012125785501 -1.45185312295364 -0.953047768709947 -0.953047767829494 "short" 95 "big" "narrow"
"50" "Black_cardamom" 0.555444950303109 -0.645217581341784 -0.952661023244934 NA -1.05007434871633 NA -1.00051928093079 0.585526079326764 0.872662405749788 0.872662405792027 "short" 95 "big" "narrow"
"51" "Black_cardamom" -1.27134642665082 -0.788066015481143 -0.952661023244934 NA -1.05007434871633 NA -1.00051928093079 0.585526079326764 0.872662405749788 0.872662405792027 "short" 95 "big" "narrow"
"52" "Black_cardamom" -1.32464809240912 -0.823919278559855 0.158776837207489 -1.09910104533168 0.557851997755549 NA 0.222363098130396 0.585526079326764 0.565451559350433 0.565451559114473 "short" 95 "big" "narrow"
"53" "Buckwheat_A" 0.0407793019231466 -1.81089125753599 -1.13798908478426 1.63175399234654 0.0540249879717087 2.31665141805449 2.06573282443556 -1.57739126152616 0.471021718958144 -1.63553380642936 "medium" 75 "small" "open"
"54" "Buckwheat_A" NA 0.68156791649598 1.48813957241019 0.256937995975215 0.817724724638419 0.00969207141370687 0.660075454042722 -0.604791467626084 0.615944195490019 0.990788202297643 "medium" 75 "small" "open"
"55" "Buckwheat_A" 1.26415835961757 1.2533440432887 -0.350150487625927 -2.0539892539951 0.0960888028298237 -0.020879613338916 -1.62710313783481 1.71554057067461 1.8355238403951 0.818330614892642 "medium" 75 "small" "open"
"56" "Buckwheat_A" NA -0.383566179697118 -1.40060195050371 0.196823316055925 -0.993012492688794 -0.857184658174455 -0.0475748317411114 -0.468814533759724 -1.29183875746798 0.496705243900023 "medium" 75 "small" "open"
"57" "Buckwheat_A" NA 0.369107135691914 0.175075243812963 -0.418044894369564 -0.367604951349234 -0.0164143311540816 -0.239491980232269 0.415508358450218 -0.864141573753251 0.637359101788377 "medium" 75 "small" "open"
"58" "Buckwheat_A" -1.44283609041242 1.18625123756619 1.48813957241019 -0.222940952384262 1.6162854922385 -0.221641636589962 0.335530079416114 0.472533600939986 -0.0857858725666774 0.933418385677674 "medium" 75 "small" "open"
"59" "Buckwheat_A" 0.46198656520829 -0.383544145494301 -0.0875376219064819 -0.031959904588965 -0.433986096815383 -0.744455414905044 -0.249673910887807 0.242363094021433 -0.811662699703634 -0.460829225867508 "medium" 75 "small" "open"
"60" "Buckwheat_A" -0.324088136336593 -0.920617097838729 -0.350150487625927 0.860411271436651 -1.63684986344137 -1.00286853639318 -0.52716349830365 -0.966243445405903 -0.619835978156414 -1.30994192394949 "medium" 75 "small" "open"
"61" "Buckwheat_A" NA 0.00834834752334735 0.175075243812963 -0.218991570476435 0.847329396616326 0.537100701087445 -0.37033099889475 0.771295084231626 0.750775126804704 -0.470296592310009 "medium" 75 "small" "open"
"62" "Buckwheat_B" -1.04431002021949 -0.150038191204489 -0.821644936457607 0.630673505619172 -1.22556978869806 -0.196454383801788 0.789498706228218 -0.45546393323966 1.12029198397799 0.176840990092805 "medium" 75 "small" "open"
"63" "Buckwheat_B" -0.271902907767271 0.414407350042472 0.981965899668848 1.10124357374849 -0.094857907068391 -0.321269467143556 0.185715223222579 -1.0812694433745 0.628297577758605 -1.70533400833078 "medium" 75 "small" "open"
"64" "Buckwheat_B" 1.01544227965309 -0.574962633225117 0.380762287626696 0.426552237205379 0.792501119307082 -0.872239252445369 0.262094376612697 0.173223492584703 0.194031107127776 0.186117299679722 "medium" 75 "small" "open"
"65" "Buckwheat_B" 0.588277740190883 -0.575386709514558 0.681364093647772 0.593475086608943 0.675632227569431 0.0261446569996959 0.102816594706438 -0.768354043997099 0.890469043662132 1.40903411281965 "medium" 75 "small" "open"
"66" "Buckwheat_B" 0.769676380236479 1.54457066140472 1.88377131773208 0.288233801549815 1.43375397930917 0.365296012640347 0.619406759894183 -0.400617571689287 -1.62392690196685 -1.240061534885 "medium" 75 "small" "open"
"67" "Buckwheat_B" 0.439062729830794 1.12134252454186 -1.42284854849976 -1.12793876252991 -1.39208381825678 -1.74951393204318 -2.49584147856467 2.13558494820778 -1.80053101695874 0.491143051174593 "medium" 75 "small" "open"
"68" "Buckwheat_B" 1.34898171457564 -0.574538556935675 0.0801604816056205 0.742504291437936 0.484478191318205 0.139950768300568 0.713532487376065 -1.24036357106757 1.49232669421937 -0.303657952304083 "medium" 75 "small" "open"
"69" "Buckwheat_B" -1.24033758284941 -0.857397441993318 -0.220441324415455 -0.534499681587013 -0.248846427190601 0.764058987419151 0.698838651994218 -0.00888344248073367 0.392598264474044 0.676690629254682 "medium" 75 "small" "open"
"70" "Buckwheat_B" -0.497188315565835 -0.998614846377419 -1.12224674247868 -1.01501716231548 0.575349257009492 2.22620100520221 -0.960736878322372 0.926239768378012 0.772155203451913 1.92586692584465 "medium" 75 "small" "open"
"71" "Buckwheat_B" 1.3606848526431 1.12049437196298 1.88377131773208 1.33037483838808 1.4131232409238 -0.150056713474828 0.391118090706655 -0.799849714545626 -0.221747358487515 -1.07184834991707 "medium" 75 "small" "open"
"72" "Buckwheat_B" -1.67042790682849 -1.70555002087681 -0.220441324415455 0.989373804490039 0.95901514886581 1.36531724886526 1.04979069516936 -1.0422665498928 0.03019885352003 0.497641331226236 "medium" 75 "small" "open"
"73" "Buckwheat_B" 0.228406244616553 0.273614021947814 -0.521043130436531 0.295106545102766 -0.0811340141345964 0.680292165738751 -0.365280256422521 0.607510007010929 -1.28494183738309 -1.01240774285465 "medium" 75 "small" "open"
"74" "Buckwheat_B" -0.821950396937791 1.68706029465715 -0.220441324415455 -1.73299857951675 -0.698047238068199 -1.17836226275879 -1.58061830171913 1.412816511993 -0.684110068502314 0.410544682165399 "medium" 75 "small" "open"
"75" "Buckwheat_B" -1.01797795956771 -0.574962633225117 -0.521043130436531 -0.353468713072994 -1.22556978869806 -0.570640999775724 0.873130920818499 -0.298100669363988 0.542161525586138 -0.617410424058958 "medium" 75 "small" "open"
"76" "Buckwheat_B" 0.813563147989446 -0.150038191204489 -0.821644936457607 -1.63361478512847 -1.3677441821883 -0.528723833722751 -0.283465591700221 0.839794211476845 -0.447273070479505 0.176840990092805 "medium" 75 "small" "open"
"77" "Cardamom" -0.177986608744884 -0.88017199181686 0.712832435640251 0.416433076851266 0.874476802107458 0.246722662783254 0.635267143080818 -0.65522994765126 0.687171719876607 0.785632365162943 "short" 95 "big" "narrow"
"78" "Cardamom" -1.19241725423075 -0.930925460237256 0.712832435640251 0.754473609548742 0.874476802107458 0.505193055121738 0.837214442042544 -0.882552966597401 0.56866203034218 0.641827475264184 "short" 95 "big" "narrow"
"79" "Cardamom" 1.5471501469209 -0.367294837252863 0.712832435640251 0.92051765936466 0.874476802107458 0.692345886668409 1.0126802446469 -1.11892436766039 0.682740392037173 1.25284359609126 "short" 95 "big" "narrow"
"80" "Cardamom" -0.348221187492168 -0.205685108861603 -1.85336433266465 -1.7840465988053 -1.39839914715202 -2.0075571161567 -1.53686923260103 1.19325984738078 0.637548804087395 -0.951893958649071 "short" 95 "big" "narrow"
"81" "Cardamom" 0.798769170952646 1.6040767256025 -0.142566487128051 -0.453636783478084 -0.612515629585177 0.193249264223982 -0.645011587658432 0.881846960171357 -1.37055657847562 -0.837554856845331 "short" 95 "big" "narrow"
"82" "Cardamom" -0.627294267405748 0.780000672566079 -0.142566487128051 0.14625903651872 -0.612515629585177 0.37004624735932 -0.303281009510801 0.58160047435692 -1.20556636786773 -0.890854621023987 "short" 95 "big" "narrow"
"83" "Cherry_A" 0.0555396521653811 1.47779221961215 0.117851130197758 -1.33438876349383 0.666995907089612 -0.501347726468657 -0.326063077909458 0.630097160735734 -0.218100922146148 0.787950613867762 "medium" 97 "medium" "open"
"84" "Cherry_A" -1.22555999911352 1.59426845367025 1.53206469257085 -1.4223740236746 0.666995907089612 -0.185581754201464 -0.441013661459889 0.659580317549335 -0.236789217799364 0.6418285940418 "medium" 97 "medium" "open"
"85" "Cherry_A" -1.02786376478528 -0.735256227491757 -0.353553390593274 0.656740332285498 0.666995907089612 1.24367474756227 0.601086660555443 0.320523977574837 1.91236493514963 -0.133742128754744 "medium" 97 "medium" "open"
"86" "Cherry_A" -0.445767502993634 -0.909970578578908 -1.76776695296637 NA -2.00591929724201 NA -2.14518999799031 1.33769300156701 -0.666620048389165 1.41739931683834 "medium" 97 "medium" "open"
"87" "Cherry_A" -0.508932113067044 -0.793494344520808 -0.824957911384306 0.379717986400703 -0.368635446615774 NA 0.243992258358576 0.175214115842048 -0.666620048389165 0.235577263053134 "medium" 97 "medium" "open"
"88" "Cherry_A" 0.397052388261058 0.0800774109149439 0.58925565098879 0.101717766861964 1.11083791582049 1.24367474756227 1.07150759201796 -1.43640433733322 1.20900539835256 -1.34913867281175 "medium" 97 "medium" "open"
"89" "Cherry_A" 1.26251274438638 -0.444065642346507 0.117851130197758 0.421667763442557 -0.368635446615774 -0.900210007227213 0.625695930668534 -0.227182421524284 -0.666620048389165 -0.173514986152235 "medium" 97 "medium" "open"
"90" "Cherry_A" 1.49301859514667 -0.269351291259357 0.58925565098879 1.1969189381777 -0.368635446615774 -0.900210007227215 0.369984295759149 -1.45952181441146 -0.666620048389165 -1.42636000008232 "medium" 97 "medium" "open"
"91" "Cherry_B" -1.38931780900222 -0.554387489928182 -0.366779720246471 0.374380114166921 0.121010503638878 NA 0.927723312360532 -0.502102967080785 -0.0947300492299925 0.33345948677933 "medium" 75 "medium" "open"
"92" "Cherry_B" 0.865880197793983 0.511742298395245 1.74925712732932 0.355694750350789 1.51745117034792 -0.262364738936622 0.462316025469123 -0.0010577616028043 1.48486164741205 0.063749608016515 "medium" 75 "medium" "open"
"93" "Cherry_B" -0.0487479932983235 -0.287855042847325 -0.366779720246471 -0.749411591039652 0.121010503638878 NA 0.478010172498619 -0.502102967080785 0.458127044471865 0.33345948677933 "medium" 75 "medium" "open"
"94" "Cherry_B" -0.38378989443284 -1.0874523840899 -1.07212533610507 NA -1.1035866490395 NA -1.22417511024545 -0.502102967080785 -0.0947300492299925 NA "medium" 75 "medium" "open"
"95" "Cherry_B" -0.886553851717529 -0.820919937009039 -1.07212533610507 NA -1.1035866490395 NA -1.22417511024545 -0.502102967080785 -0.0947300492299925 0.33345948677933 "medium" 75 "medium" "open"
"96" "Cherry_B" 0.118974062851849 0.778274745476102 1.04391151147073 0.241471501300033 1.72893224625149 0.600610084218202 0.455052240160988 -0.0636884127259665 -0.0486586247548376 -0.475670150318246 "medium" 75 "medium" "open"
"97" "Cherry_B" -0.635171873075185 -1.0874523840899 -1.07212533610507 NA -1.1035866490395 NA -1.22417511024545 -0.502102967080785 -0.0947300492299925 NA "medium" 75 "medium" "open"
"98" "Cherry_B" -0.417977843528199 0.511742298395245 0.338565895612127 -0.133660885127237 -0.345560408962544 -0.0910192208995008 -0.227644901080686 -0.502102967080785 -0.0947300492299925 0.00980763194030003 "medium" 75 "medium" "open"
"99" "Cherry_B" 0.923396394507351 2.11093698088039 0.338565895612127 -1.06043467820159 0.789964115843061 -0.69891213508667 0.303091037767737 -0.502102967080785 -1.05868600672334 0.33345948677933 "medium" 75 "medium" "open"
"100" "Cherry_B" 0.398108611936308 2.6440018750421 1.04391151147073 -1.06312659601443 0.210083131511649 -0.792303605650481 -0.0827432144998558 -0.502102967080785 0.0526985090905029 -0.340815210532273 "medium" 75 "medium" "open"
"101" "Cherry_B" -1.38931780900222 -0.820919937009039 -1.07212533610507 NA -1.1035866490395 NA -1.22417511024545 -0.502102967080785 -0.0947300492299925 -1.28479978741582 "medium" 75 "medium" "open"
"102" "Cherry_B" -1.38931780900222 0.778274745476102 1.04391151147073 -0.0802689258770191 -0.347378215279336 -0.950708593344183 -0.208267700819093 -0.502102967080785 -1.24651566110886 0.33345948677933 "medium" 75 "medium" "open"
"103" "Cherry_B" 0.968846256245887 -1.0874523840899 -1.07212533610507 NA -1.1035866490395 NA -1.22417511024545 -0.502102967080785 -0.0947300492299925 NA "medium" 75 "medium" "open"
"104" "Cherry_B" 1.37588395606357 0.245209851314388 0.338565895612127 -0.976107364395774 0.210083131511649 -1.36681839303973 0.115157509463963 -0.502102967080785 0.273841346571245 -0.745380029081061 "medium" 75 "medium" "open"
"105" "Cherry_B" 1.72781872616285 1.04480719255696 2.45460274318792 0.900444757508551 2.3088132305829 -0.792303605650481 1.26370257269142 -0.112401141377315 0.437650856635288 0.131177077504936 "medium" 75 "medium" "open"
"106" "Cherry_B" -1.38931780900222 -0.287855042847325 -1.07212533610507 NA -1.1035866490395 NA -1.22417511024545 -0.502102967080785 2.11669832557744 0.33345948677933 "medium" 75 "medium" "open"
"107" "Cherry_B" -0.144474250765328 -1.0874523840899 -1.07212533610507 NA -1.1035866490395 NA -1.22417511024545 -0.502102967080785 2.11669832557744 0.33345948677933 "medium" 75 "medium" "open"
"108" "Cherry_B" -0.38378989443284 -0.820919937009039 -0.366779720246471 1.23235459363972 0.415262465700339 NA 1.22192817290651 1.25155525033849 -1.01615853873309 -0.475670150318246 "medium" 75 "medium" "open"
"109" "Cherry_B" -0.38378989443284 0.778274745476102 0.338565895612127 -2.23725646810553 0.50251728232507 0.558078391086082 2.02030483774852 2.12838435904813 1.3334841094998 3.16541321662085 "medium" 75 "medium" "open"
"110" "Cherry_B" 0.722290811593476 -0.287855042847325 -0.366779720246471 -0.749411591039652 0.415262465700339 NA 1.29127646352153 2.12838435904813 -0.924015689782778 -0.880234968867033 "medium" 75 "medium" "open"
"111" "Cherry_B" -0.0765005637404382 -0.0213225957664686 0.338565895612127 0.814727333391614 1.08421607790452 0.507258376779218 1.03319729199676 0.199360319886925 -0.46330144503123 -0.20596027155543 "medium" 75 "medium" "open"
"112" "Cherry_B" 1.62726593470592 -1.0874523840899 -1.07212533610507 NA -1.1035866490395 NA -1.22417511024545 3.00521346775777 -1.93758702823618 -1.28479978741582 "medium" 75 "medium" "open"
"113" "Cherry_B" -1.38931780900222 -0.0213225957664686 -0.366779720246471 0.927307125290993 -0.434633036835316 NA 0.103853631434332 -0.502102967080785 -1.20044423663371 -1.28479978741582 "medium" 75 "medium" "open"
"114" "Cherry_B" 1.2922240335714 0.511742298395245 1.04391151147073 0.970943330512543 -0.258305587406564 1.45673702354869 0.0231552505020749 -0.502102967080785 -0.357995331594142 -0.475670150318246 "medium" 75 "medium" "open"
"115" "Cherry_B" 0.286696119002021 -0.554387489928182 0.338565895612127 1.23235459363972 0.789964115843061 1.83174641697547 0.613288179841143 -0.502102967080785 0.642412742372483 1.74943635170009 "medium" 75 "medium" "open"
"116" "Coffee_highland_A" 1.28135298740548 1.15863121611263 1.54360146393169 0.845305793300657 1.09067020426162 0.472247427483642 1.17779054629993 0.0822560260593756 -0.365240878164343 -0.512566557040865 "short" 25 "medium" "open"
"117" "Coffee_highland_A" 1.42330453364816 1.41113654289706 2.10491108717958 0.857989620320446 1.11203030270951 -0.422265601002413 1.77370943734775 0.39525637431842 -0.245878726412367 -0.398948434511815 "short" 25 "medium" "open"
"118" "Coffee_highland_A" 1.05955369640128 1.75833136840927 1.26294665230775 0.846743264704327 0.905218165738543 -0.000306615665680128 0.764770832188374 0.193768415551699 -0.744787036711175 -0.432340411488725 "short" 25 "medium" "open"
"119" "Coffee_highland_A" -1.25824889459254 0.401115233865557 0.140327405811972 0.164177588667022 -0.951312353921445 -0.0134594268919051 -0.0809923045802441 -0.614320074706591 0.250403155483955 0.169479440996599 "short" 25 "medium" "open"
"120" "Coffee_highland_A" -1.65748761840009 -1.39798522397125 -1.26294665230775 -1.31917098566208 -1.23346438227824 -0.703650055249211 -1.81079594704333 1.23445977235293 0.402279907455846 0.508180046646592 "short" 25 "medium" "open"
"121" "Coffee_highland_A" -0.623902922320546 -1.42954839052947 -0.982291840683802 -1.0241242352138 -0.404556313089829 1.80853363402855 -0.556032515918345 -2.07755035599023 0.575494713574839 -0.814608781106561 "short" 25 "medium" "open"
"122" "Coffee_highland_A" 0.258858255876145 -0.230148084989305 -0.140327405811972 -0.444593811661789 -0.951312353921445 -0.417043630396737 -0.10358597126317 -0.675288003716637 0.328503231474097 0.0406690306636953 "short" 25 "medium" "open"
"123" "Coffee_highland_A" 1.08395161841174 -0.640469241724172 0.140327405811972 0.0922156590614214 0.288314181614927 -0.586638204720604 0.981689347776177 1.15478320306055 -0.582206507311176 -0.86859475619088 "short" 25 "medium" "open"
"124" "Coffee_highland_A" -1.28708280242309 -0.703595573893727 -0.982291840683802 0.0699041637133037 -0.981945054295483 0.0300497536492028 -1.36638116095521 1.26819841395314 0.284777466854987 -0.393531567162555 "short" 25 "medium" "open"
"125" "Coffee_highland_A" 0.0237510074116989 0.495804731646441 0.140327405811972 -0.884824173165836 0.905218165738543 -0.0984398893519423 -0.357614398200682 -0.384995095505295 -1.45385349567424 -0.121016716447902 "short" 25 "medium" "open"
"126" "Coffee_highland_A" -0.555145142109246 0.68518372720821 0.420982217435915 0.758253700254936 0.848257899286436 0.958273456933569 0.0864724884001634 -0.263402361734389 -1.573397889419 0.17830879204413 "short" 25 "medium" "open"
